date,AAVE,ADA,BTC,ETH,XMR,COMP,ALGO,SOL,DOT,BNB,XRP,DOGE,AVAX,UNI,ZEC,GRT,CASH,USDC,DAI,ATOM,XTZ,LTC,SHIB,CCi30
2020-11-14,66.796,0.10411,16070.45,460.89,116.89,121.63,0.2659,39.25,23.04,,0.2686,0.4015,,3.813,69.58,0.1227,1.0,1.0,1.00723,5.059,2.1002,63.85,5.67e-05,5077.32
2020-11-15,64.244,0.10046,15957.0,448.08,114.6,120.11,0.2572,39.25,23.04,,0.26964,0.4015,,3.8497,69.58,0.1227,1.0,0.9999,1.006721,4.978,2.0146,62.37,5.67e-05,4992.83
2020-11-16,73.052,0.10387,16713.57,460.55,118.52,120.12,0.2713,39.25,23.04,,0.28817,0.4015,,3.5608,69.58,0.1227,1.0,0.9999,1.005973,5.089,2.0834,73.83,5.67e-05,5189.27
2020-11-17,79.463,0.10947,17659.38,482.15,125.55,122.74,0.2747,39.25,23.04,,0.30278,0.4015,,3.8132,69.58,0.1227,1.0,1.0001,1.004747,5.297,2.1473,76.41,5.67e-05,5458.99
2020-11-18,75.395,0.10658,17776.12,478.41,123.51,114.41,0.2673,39.25,23.04,,0.29366,0.4015,,3.4624,69.58,0.1227,1.0,1.0001,1.0039,5.111,2.0907,73.48,5.67e-05,5424.32
2020-11-19,76.429,0.1059,17802.82,471.25,118.49,113.46,0.2655,39.25,23.04,,0.30386,0.4015,,3.7512,69.58,0.1227,1.0,1.0002,1.003261,5.101,2.0779,81.62,5.67e-05,5438.29
2020-11-20,75.134,0.11828,18655.67,510.12,121.04,116.23,0.2843,39.25,23.04,,0.33041,0.4015,,3.8619,69.58,0.1227,1.0,0.9999,1.005305,5.271,2.1089,82.64,5.67e-05,5704.23
2020-11-21,70.838,0.13334,18703.8,552.35,128.46,127.49,0.3177,39.25,23.04,,0.46241,0.4015,,3.8341,69.58,0.1227,1.0,0.9997,1.004926,5.937,2.395,87.13,5.67e-05,6182.98
2020-11-22,68.899,0.14599,18414.43,560.03,123.65,116.98,0.2982,39.25,23.04,,0.44669,0.4015,,3.6819,69.58,0.1227,1.0,0.9997,1.00276,5.495,2.2823,82.96,5.67e-05,6037.29
2020-11-23,72.671,0.15445,18368.0,608.58,129.88,125.72,0.3361,39.25,23.04,,0.61686,0.4015,,4.1856,69.58,0.1227,1.0,0.9997,1.002957,5.814,2.6228,89.18,5.67e-05,6554.24
2020-11-24,66.843,0.16721,19160.01,604.97,135.15,127.78,0.3584,39.25,23.04,,0.69401,0.4015,,4.0678,69.58,0.1227,1.0,0.9999,1.003371,5.979,2.6767,89.34,5.67e-05,6956.1
2020-11-25,61.67,0.15473,18719.11,569.5,128.8,122.6,0.3424,39.25,23.04,,0.63053,0.4015,,3.6676,69.58,0.1227,1.0,1.0,1.002192,5.909,2.5995,81.75,5.67e-05,6635.74
2020-11-26,64.339,0.13843,17149.47,519.83,119.98,106.89,0.3014,39.25,23.04,,0.537,0.4015,,3.435,69.58,0.1227,1.0,0.9997,1.002556,5.344,2.2486,71.11,5.67e-05,5923.25
2020-11-27,60.843,0.14178,17139.52,518.68,117.32,104.52,0.3003,39.25,23.04,,0.56192,0.4015,,3.311,69.58,0.1227,1.0,0.9999,1.003247,5.366,2.2526,69.2,5.67e-05,5996.27
2020-11-28,63.795,0.16489,17719.85,537.52,122.03,108.27,0.313,39.25,23.04,,0.62706,0.4015,,3.4638,69.58,0.1227,1.0,1.0001,1.003954,5.448,2.323,72.79,5.67e-05,6283.22
2020-11-29,68.978,0.16663,18184.99,576.3,123.94,110.8,0.3175,39.25,23.04,,0.60568,0.4015,,3.5606,69.58,0.1227,1.0,1.0001,1.0044,5.442,2.3669,79.0,5.67e-05,6407.27
2020-11-30,76.146,0.17204,19695.87,616.66,130.65,112.09,0.3294,39.25,23.04,,0.66415,0.4015,,3.7743,69.58,0.1227,1.0,1.0,1.007645,5.578,2.4949,87.66,5.67e-05,6746.8
2020-12-01,74.215,0.15562,18764.96,585.26,125.79,105.05,0.3081,39.25,23.04,,0.61117,0.4015,,3.5541,69.58,0.1227,1.0,1.0,1.005422,5.266,2.3275,85.17,5.67e-05,6394.38
2020-12-02,86.714,0.15845,19204.09,596.89,127.92,113.86,0.3416,39.25,23.04,,0.63098,0.4015,,3.9532,69.58,0.1227,1.0,1.0,1.003474,5.515,2.3946,88.99,5.67e-05,6565.64
2020-12-03,91.64,0.16398,19421.9,615.85,133.54,131.81,0.3407,39.25,23.04,,0.63098,0.4015,,3.885,69.58,0.1227,1.0,0.9998,1.003878,5.506,2.4055,89.03,5.67e-05,6659.6
2020-12-04,80.843,0.14781,18650.52,567.24,126.57,127.21,0.3255,39.25,23.04,,0.5538,0.4015,,3.5232,69.58,0.1227,1.0,0.9999,1.003909,5.05,2.2783,79.58,5.67e-05,6267.95
2020-12-05,92.77,0.15993,19147.66,596.8,133.49,144.02,0.3433,39.25,23.04,,0.58591,0.4015,,3.6828,69.58,0.1227,1.0,0.9999,1.004758,5.264,2.3271,83.21,5.67e-05,6509.51
2020-12-06,87.92,0.15873,19359.4,601.54,134.33,137.17,0.3368,39.25,23.04,,0.62223,0.4015,,3.6534,69.58,0.1227,1.0,1.0,1.005373,5.217,2.3244,83.64,5.67e-05,6547.6
2020-12-07,90.815,0.15401,19166.9,591.28,138.61,149.94,0.3312,39.25,23.04,,0.60845,0.4015,,3.7544,69.58,0.1227,1.0,0.9999,1.00558,5.097,2.2761,83.41,5.67e-05,6470.3
2020-12-08,80.198,0.1412,18324.11,554.94,135.87,155.44,0.3011,39.25,23.04,,0.5588,0.4015,,3.2977,69.58,0.1227,1.0,0.9998,1.005706,4.734,2.1536,76.7,5.67e-05,6104.35
2020-12-09,82.56,0.14796,18541.28,573.09,132.46,164.69,0.3057,39.25,23.04,,0.58313,0.4015,,3.3577,69.47,0.1227,1.0,0.9998,1.003726,4.804,2.1762,77.42,5.67e-05,6224.07
2020-12-10,76.542,0.14188,18254.63,558.99,133.6,149.17,0.2944,39.25,23.04,,0.57194,0.4015,,3.2399,65.94,0.1227,1.0,0.9998,1.004685,4.657,2.1059,74.71,5.67e-05,6076.35
2020-12-11,74.792,0.13926,18036.53,544.43,141.43,142.55,0.2883,39.25,23.04,,0.55074,0.4015,,2.9631,63.57,0.1227,1.0,0.9998,1.004304,4.709,2.0796,72.18,5.67e-05,5958.21
2020-12-12,77.859,0.14438,18808.69,568.04,146.82,144.59,0.3091,39.25,23.04,,0.50679,0.4015,,3.1231,66.0,0.1227,1.0,1.0,1.003337,5.07,2.1361,76.7,5.67e-05,6167.74
2020-12-13,83.96,0.15406,19174.99,590.7,152.12,147.39,0.3092,39.25,23.04,,0.5131,0.4015,,3.3361,68.2,0.1227,1.0,0.9998,1.003201,5.192,2.2306,82.2,5.67e-05,6341.17
2020-12-14,86.423,0.15877,19273.14,586.29,152.52,153.07,0.3131,39.25,23.04,,0.49777,0.4015,,3.4871,68.14,0.1227,1.0,1.0,1.002052,5.228,2.224,82.4,5.67e-05,6337.37
2020-12-15,87.15,0.15381,19426.43,588.64,150.5,150.0,0.3249,39.25,23.04,,0.46885,0.4015,,3.3296,67.79,0.1227,1.0,1.0,1.002266,5.289,2.2325,81.4,5.67e-05,6347.39
2020-12-16,87.618,0.16814,21335.52,637.18,158.93,155.5,0.3402,39.25,23.04,,0.5701,0.4015,,3.5403,73.17,0.1227,1.0,0.9999,1.00255,5.493,2.3694,93.02,5.67e-05,6890.97
2020-12-17,85.077,0.16336,22797.16,642.7,160.42,177.36,0.3322,39.25,23.04,,0.57848,0.4015,,3.6968,74.36,0.1227,1.0,0.9999,1.001497,5.362,2.2997,101.17,5.67e-05,7066.11
2020-12-18,90.435,0.16502,23107.39,653.85,154.44,160.41,0.3537,39.25,23.04,,0.58474,0.4015,,3.7655,74.04,0.2617,1.0,0.9999,1.00188,5.331,2.33,109.46,5.67e-05,7180.61
2020-12-19,89.093,0.16433,23821.61,658.03,154.6,155.94,0.3561,39.25,23.04,,0.57786,0.4015,,3.9606,73.66,0.4785,1.0,1.0001,1.003158,5.292,2.327,120.02,5.67e-05,7301.34
2020-12-20,85.767,0.16201,23455.52,638.18,152.42,153.7,0.3396,39.25,23.04,,0.55632,0.4015,,3.7539,73.62,0.7453,1.0,0.9999,1.000846,5.034,2.27,114.65,5.67e-05,7182.61
2020-12-21,80.842,0.15278,22719.71,607.58,145.66,141.71,0.3248,39.25,23.04,,0.51467,0.4015,,3.5113,67.93,0.4722,1.0,0.9999,1.000688,5.041,2.178,104.44,5.67e-05,6850.82
2020-12-22,84.345,0.15646,23810.79,636.45,156.56,145.35,0.3366,39.25,23.04,,0.44667,0.4015,,3.7344,67.75,0.5461,1.0,0.9999,1.002056,4.942,2.1825,114.31,5.67e-05,7011.91
2020-12-23,75.431,0.13635,23232.76,585.56,150.92,129.54,0.2891,39.25,23.04,,0.26001,0.4015,,3.3137,55.57,0.4111,1.0,0.9999,1.00254,4.398,1.8805,102.35,5.67e-05,6312.55
2020-12-24,80.562,0.15304,23729.2,612.31,156.86,136.62,0.3141,39.25,23.04,,0.33782,0.4015,,3.5215,62.15,0.4101,1.0,1.0001,1.002976,4.958,2.0595,111.2,5.67e-05,6752.63
2020-12-25,79.742,0.15761,24712.47,626.82,159.14,137.71,0.3088,39.25,23.04,,0.31855,0.4015,,3.4976,64.37,0.3592,1.0,1.0001,1.002257,4.911,2.0275,127.67,5.67e-05,6924.75
2020-12-26,75.212,0.15839,26493.39,637.44,168.21,129.97,0.3093,39.25,23.04,,0.29434,0.4015,,3.4166,66.57,0.4855,1.0,1.0,1.002227,4.806,1.978,129.56,5.67e-05,7141.45
2020-12-27,76.919,0.15467,26281.66,685.11,156.99,131.29,0.3185,39.25,23.04,,0.28339,0.4015,,3.593,66.88,0.396,1.0,1.0001,1.003507,4.841,2.0026,127.6,5.67e-05,7161.1
2020-12-28,81.887,0.17627,27079.41,730.41,166.64,143.37,0.3576,39.25,23.04,,0.24745,0.4015,,3.7294,69.03,0.3804,1.0,1.0001,1.003499,5.384,2.121,129.69,5.67e-05,7161.1
2020-12-29,78.169,0.19067,27385.0,732.0,161.54,139.33,0.3462,39.25,23.04,,0.22127,0.4015,,3.6786,65.24,0.373,1.0,1.0001,1.004271,5.62,2.0403,128.69,5.67e-05,7501.8
2020-12-30,81.117,0.18389,28875.54,752.17,159.55,157.17,0.3355,39.25,23.04,,0.21138,0.4015,,4.1497,64.12,0.3747,1.0,0.9999,1.003531,5.432,1.9907,130.11,5.67e-05,7605.17
2020-12-31,88.503,0.18134,28923.63,736.42,156.22,149.27,0.3363,39.25,23.04,,0.2195,0.4015,,5.162,64.11,0.3513,1.0,0.9997,1.003932,6.485,2.0122,124.41,5.67e-05,7496.94
2021-01-01,90.909,0.17509,29331.69,728.91,135.81,145.97,0.3991,39.25,23.04,,0.23804,0.4015,,4.7478,56.9,0.3622,1.0,0.9999,1.004911,5.879,2.015,126.53,5.67e-05,7519.95
2021-01-02,85.888,0.17742,32178.33,774.56,143.52,136.66,0.4082,39.25,23.04,,0.22108,0.4015,,4.856,57.55,0.3278,1.0,1.0002,1.000689,5.422,2.0012,137.13,5.67e-05,7866.09
2021-01-03,94.185,0.20615,33000.05,978.28,138.26,147.14,0.4258,39.25,23.04,,0.22518,0.4015,,5.5241,59.41,0.2991,1.0,1.0,1.003419,5.842,2.138,161.52,5.67e-05,8481.0
2021-01-04,114.322,0.22528,31988.71,1041.43,133.79,151.21,0.4495,39.25,23.04,,0.23601,0.4015,,5.4248,60.47,0.3096,1.0,1.0001,1.001753,6.042,2.3297,155.43,5.67e-05,8525.82
2021-01-05,119.8,0.25873,33949.53,1099.56,136.0,162.02,0.4807,39.25,23.04,,0.22635,0.4015,,6.2715,59.81,0.3385,1.0,0.9999,1.003409,6.212,2.3824,159.03,5.67e-05,8943.83
2021-01-06,115.719,0.33309,36769.36,1208.42,142.31,184.52,0.513,39.25,23.04,,0.24905,0.4015,,6.437,64.02,0.3706,1.0,0.9999,1.002212,6.697,2.654,169.41,5.67e-05,9944.13
2021-01-07,115.235,0.29928,39432.28,1224.87,142.9,172.56,0.4615,39.25,23.04,,0.32407,0.4015,,6.2745,67.91,0.3459,1.0,0.9999,1.001727,6.262,2.5369,169.75,5.67e-05,10152.1
2021-01-08,110.686,0.30389,40582.81,1216.93,142.11,165.73,0.4557,39.25,23.04,,0.3211,0.4015,,5.8751,68.75,0.3292,1.0,0.9999,1.000796,5.942,2.4573,172.46,5.67e-05,10176.8
2021-01-09,117.674,0.33062,40088.22,1276.0,147.4,180.63,0.4868,39.25,23.04,,0.32547,0.4015,,6.2453,78.81,0.3493,1.0,0.9999,1.002209,6.576,2.6473,177.87,5.67e-05,10674.3
2021-01-10,126.987,0.30153,38150.02,1254.25,184.89,194.67,0.4575,39.25,23.04,,0.31525,0.4015,,5.9887,96.42,0.3266,1.0,0.9999,1.000107,6.42,2.763,170.21,5.67e-05,10392.1
2021-01-11,114.329,0.2757,35404.47,1087.01,157.96,168.45,0.4178,39.25,23.04,,0.28781,0.4015,,5.2521,88.16,0.2904,1.0,1.0,1.000481,5.734,2.3299,139.43,5.67e-05,9264.21
2021-01-12,127.74,0.28888,34051.24,1050.16,159.09,183.61,0.3989,39.25,23.04,,0.29251,0.4015,,5.5909,99.52,0.277,1.0,1.0,0.9995,5.707,2.2945,133.39,5.67e-05,9014.23
2021-01-13,146.778,0.3123,37371.38,1129.89,171.55,211.12,0.4505,39.25,23.04,,0.30578,0.4015,,6.3398,117.36,0.3247,1.0,0.9999,0.999785,6.245,2.4995,147.51,5.67e-05,9867.27
2021-01-14,147.766,0.31201,39144.5,1231.62,163.81,214.52,0.4557,39.25,23.04,,0.29573,0.4015,,6.9473,111.82,0.3332,1.0,0.9999,1.001064,6.478,2.554,152.38,5.67e-05,10315.0
2021-01-15,166.525,0.30188,36742.22,1168.53,156.98,202.43,0.4866,39.25,23.04,,0.28058,0.4015,,7.365,103.41,0.3378,1.0,1.0,1.000371,7.907,2.7064,143.63,5.67e-05,9957.0
2021-01-16,181.145,0.35071,35994.98,1227.83,155.56,206.85,0.5189,39.25,23.04,,0.27904,0.4015,,8.3963,108.25,0.4658,1.0,0.9999,1.000134,9.044,2.854,143.5,5.67e-05,10271.0
2021-01-17,186.482,0.38081,35828.61,1232.45,159.65,216.61,0.5874,39.25,23.04,,0.27732,0.4015,,8.6782,102.33,0.5193,1.0,0.9999,1.000859,8.536,2.9738,142.8,5.67e-05,10316.9
2021-01-18,200.944,0.37123,36631.27,1258.45,156.98,225.8,0.567,39.25,23.04,,0.28536,0.4015,,9.194,104.09,0.6181,1.0,1.0,1.001305,9.551,3.0342,151.88,5.67e-05,10554.7
2021-01-19,186.0,0.3672,35891.49,1365.36,157.27,211.35,0.5211,39.25,23.04,,0.29424,0.4015,,8.5947,102.55,0.5398,1.0,0.9999,1.000511,8.901,2.8731,151.9,5.67e-05,10574.6
2021-01-20,197.316,0.37532,35468.23,1376.99,152.77,212.98,0.5486,39.25,23.04,,0.29534,0.4015,,8.9794,99.25,0.5232,1.0,0.9999,1.000983,8.911,2.9137,149.77,5.67e-05,10592.1
2021-01-21,160.343,0.30785,30850.13,1110.96,130.53,176.23,0.4616,39.25,23.04,,0.26804,0.4015,,7.5714,82.88,0.4356,1.0,0.9999,1.001122,7.165,2.4584,129.75,5.67e-05,9107.73
2021-01-22,189.581,0.34867,32945.17,1232.62,135.79,199.4,0.5085,39.25,23.04,,0.27282,0.4015,,8.7075,87.03,0.5106,1.0,0.9999,1.001437,7.991,2.9192,137.76,5.67e-05,9810.43
2021-01-23,213.996,0.34583,32078.0,1233.6,139.03,206.83,0.5571,39.25,23.04,,0.27176,0.4015,,9.3398,86.08,0.5848,1.0,0.9999,1.002568,8.337,3.1704,137.76,5.67e-05,9852.02
2021-01-24,264.705,0.35345,32259.9,1392.51,138.03,250.53,0.5631,39.25,23.04,,0.27357,0.4015,,12.0407,90.07,0.5561,1.0,1.0,1.001401,8.251,3.0474,141.13,5.67e-05,10150.9
2021-01-25,247.947,0.34308,32254.2,1317.88,137.16,212.72,0.5562,39.25,23.04,,0.26768,0.4015,,11.3122,87.81,0.5295,1.0,1.0,1.000174,7.746,2.9183,137.13,5.67e-05,9944.53
2021-01-26,277.765,0.3433,32467.77,1365.97,137.85,238.64,0.6012,39.25,23.04,,0.26866,0.4015,,13.9344,89.27,0.5371,1.0,0.9999,1.000642,7.73,2.9091,134.79,5.67e-05,10042.5
2021-01-27,286.32,0.31144,30366.15,1239.03,125.45,219.11,0.542,39.25,23.04,,0.25103,0.4015,,14.7553,78.64,0.4852,1.0,0.9999,1.000301,6.973,2.7949,122.63,5.67e-05,9360.43
2021-01-28,298.549,0.34409,33364.86,1329.69,135.43,252.36,0.561,39.25,23.04,,0.26476,0.4015,,14.1284,86.97,0.5585,1.0,0.9999,1.001596,8.056,3.0079,133.61,5.67e-05,9749.54
2021-01-29,288.649,0.34752,34252.2,1379.5,140.31,295.55,0.6367,39.25,23.04,,0.28314,0.4015,,15.6391,85.63,0.5536,1.0,0.9999,1.000709,7.989,2.9159,134.91,5.67e-05,10304.4
2021-01-30,315.496,0.364,34262.88,1378.05,139.43,338.27,0.6654,39.25,23.04,,0.44432,0.4015,,19.5737,84.48,0.6377,1.0,0.9999,1.000267,8.07,2.9,133.61,5.67e-05,10704.3
2021-01-31,300.369,0.34475,33092.98,1312.55,137.73,347.35,0.6532,39.25,23.04,,0.49561,0.4015,,17.733,85.57,0.7947,1.0,0.9999,1.000494,8.164,2.8452,129.58,5.67e-05,10218.2
2021-02-01,295.759,0.40876,33526.37,1374.17,143.36,362.01,0.644,39.25,23.04,,0.37115,0.4015,,20.4901,88.73,0.7841,1.0,0.9999,1.001045,9.289,2.9215,132.04,5.67e-05,10489.3
2021-02-02,303.288,0.42498,35466.24,1511.87,151.19,356.48,0.6515,39.25,23.04,,0.37244,0.4015,,18.9755,92.6,0.7522,1.0,0.9999,1.001295,8.904,2.9099,142.05,5.67e-05,10952.4
2021-02-03,384.168,0.44189,37618.87,1664.49,154.6,389.94,0.7465,39.25,23.04,,0.39797,0.4015,,19.7515,95.4,0.827,1.0,1.0,1.000299,9.322,3.0521,156.2,5.67e-05,11605.4
2021-02-04,466.853,0.43934,36936.66,1595.67,148.04,455.17,0.7072,39.25,23.04,,0.44619,0.4015,,20.14,90.11,0.8169,1.0,1.0,1.000804,9.166,2.9692,145.27,5.67e-05,11404.5
2021-02-05,507.413,0.53917,38290.24,1719.19,155.4,532.75,0.836,39.25,23.04,,0.45276,0.4015,,21.1938,96.73,0.9522,1.0,1.0,1.000945,12.225,3.4738,155.15,5.67e-05,12244.0
2021-02-06,475.062,0.63444,39186.94,1676.35,152.06,464.99,0.8135,39.25,23.04,,0.44412,0.4015,,19.2755,94.46,0.8679,1.0,1.0,1.000794,12.094,3.1789,155.77,5.67e-05,12328.2
2021-02-07,473.334,0.66109,38795.69,1611.62,150.31,458.3,0.8462,39.25,23.04,,0.41967,0.4015,,18.687,92.39,0.9179,1.0,1.0,1.000695,13.86,3.3135,150.95,5.67e-05,12241.4
2021-02-08,491.504,0.67638,46374.87,1750.15,163.21,455.2,1.0066,39.25,23.04,,0.45193,0.4015,,19.3274,98.06,0.9692,1.0,1.0,1.001345,14.194,3.4129,167.63,5.67e-05,13594.6
2021-02-09,490.233,0.70562,46420.42,1769.13,169.14,490.0,1.0303,39.25,23.04,,0.47697,0.4015,,19.5453,108.96,1.053,1.0,1.0,1.001446,15.081,3.7742,181.92,5.67e-05,14350.3
2021-02-10,523.833,0.93966,44807.58,1740.78,175.6,473.03,1.0326,39.25,23.04,,0.50568,0.4015,,20.6903,116.53,1.2698,1.0,0.9999,1.001245,14.982,3.8472,181.76,5.67e-05,14695.9
2021-02-11,517.458,0.92796,47969.51,1785.62,190.49,501.77,1.2396,39.25,23.04,,0.52917,0.4015,,21.4856,142.12,2.0377,1.0,0.9999,1.001145,17.664,4.1142,183.8,5.67e-05,15439.7
2021-02-12,529.0,0.92426,47287.6,1840.26,200.64,537.87,1.7221,39.25,23.04,,0.61031,0.4015,,22.7095,143.02,2.242,1.0,1.0,1.002097,21.139,5.0232,197.2,5.67e-05,16205.7
2021-02-13,496.585,0.91299,47153.69,1814.96,240.99,511.68,1.674,39.25,23.04,,0.63446,0.4015,,21.8343,176.49,2.339,1.0,0.9999,1.001546,20.275,5.3656,226.62,5.67e-05,16630.0
2021-02-14,469.441,0.84364,48577.79,1800.42,230.14,471.44,1.4734,39.25,23.04,,0.59259,0.4015,,20.8615,156.4,2.1651,1.0,1.0001,1.002648,19.131,4.8643,213.93,5.67e-05,16457.4
2021-02-15,456.364,0.86143,47911.1,1779.25,228.21,461.35,1.3571,39.25,23.04,,0.54911,0.4015,,20.0943,159.1,2.1413,1.0,1.0001,1.001295,22.495,4.5357,207.9,5.67e-05,16160.4
2021-02-16,433.691,0.87,49133.45,1781.99,221.48,457.22,1.3141,39.25,23.04,,0.51985,0.4015,,20.4684,156.06,2.0662,1.0,1.0001,1.000645,25.097,4.5452,210.17,5.67e-05,16327.1
2021-02-17,451.677,0.89206,52119.71,1849.88,272.25,474.27,1.3684,39.25,23.04,,0.53367,0.4015,,21.5497,168.73,2.1824,1.0,0.9999,1.001245,23.881,4.6113,237.54,5.67e-05,17326.7
2021-02-18,442.217,0.91442,51552.6,1939.61,260.94,456.77,1.3988,39.25,23.04,,0.53199,0.4015,,21.1637,169.93,2.2949,1.0,1.0,1.0009,23.045,4.8404,226.65,5.67e-05,17702.2
2021-02-19,420.365,0.92581,55906.0,1955.0,282.51,451.46,1.3721,39.25,23.04,,0.56451,0.4015,,20.0653,180.24,2.1653,1.0,1.0001,0.999995,22.889,4.9735,236.69,5.67e-05,19741.7
2021-02-20,441.261,1.11568,55841.19,1913.0,255.11,453.66,1.3128,39.25,23.04,,0.51247,0.4015,,28.7552,164.35,2.2864,1.0,1.0001,1.000995,21.601,4.6403,227.17,5.67e-05,19222.1
2021-02-21,437.748,1.09894,57408.57,1933.53,247.28,453.6,1.3087,39.25,23.04,,0.54515,0.4015,,28.8088,162.03,2.3076,1.0,0.9999,1.000201,21.633,4.6808,227.54,5.67e-05,19903.5
2021-02-22,401.031,1.09703,54087.67,1777.58,224.22,422.65,1.144,39.25,23.04,,0.56619,0.4015,,27.7025,144.49,2.0232,1.0,1.0001,0.999695,21.153,4.2723,208.23,5.67e-05,18935.2
2021-02-23,364.411,0.96197,48891.0,1577.89,220.85,384.0,1.0059,39.25,23.04,,0.47646,0.4015,,24.8301,127.27,1.7034,1.0,1.0001,1.000995,20.172,3.5441,177.59,5.67e-05,16526.4
2021-02-24,366.993,1.04902,49676.2,1623.39,204.27,438.11,1.0615,39.25,23.04,,0.46923,0.4015,,25.2638,131.16,1.8975,1.0,1.0003,1.001038,19.537,3.536,181.7,5.67e-05,17079.6
2021-02-25,339.285,1.07691,47073.73,1481.75,198.98,396.22,0.9815,39.25,23.04,,0.43564,0.4015,,23.5127,120.99,1.7213,1.0,1.0003,1.001145,17.732,3.3378,179.47,5.67e-05,16031.3
2021-02-26,323.417,1.24303,46276.87,1444.59,204.2,397.68,0.9728,39.25,23.04,,0.42821,0.4015,,23.1103,118.42,1.7284,1.0,1.0,1.001093,18.865,3.4698,170.3,5.67e-05,16023.5
2021-02-27,333.032,1.31402,46106.43,1458.13,209.26,399.58,1.1001,39.25,23.04,,0.43639,0.4015,,23.5813,119.87,1.6858,1.0,1.0001,1.001099,19.179,3.6425,172.01,5.67e-05,16399.3
2021-02-28,354.498,1.31203,45135.66,1419.18,219.18,406.11,1.0237,39.25,23.04,,0.41661,0.4015,,22.264,111.61,1.5945,1.0,0.9999,1.003103,17.671,3.431,165.72,5.67e-05,15546.0
2021-03-01,385.591,1.29627,49587.03,1569.86,230.4,494.08,1.0901,39.25,23.04,,0.44593,0.4015,,25.7131,124.44,1.927,1.0,0.9999,1.001245,18.709,3.6341,176.01,5.67e-05,16937.7
2021-03-02,391.383,1.2228,48440.65,1486.78,220.04,500.0,1.0839,39.25,23.04,,0.43624,0.4015,,25.5477,120.54,1.8328,1.0,0.9999,1.000295,18.874,3.688,179.25,5.67e-05,16679.1
2021-03-03,396.551,1.21311,50349.37,1567.69,218.7,492.0,1.1786,39.25,23.04,,0.44935,0.4015,,25.35,126.72,1.9519,1.0,0.9999,1.001116,21.41,3.8427,187.61,5.67e-05,17345.6
2021-03-04,374.408,1.11239,48374.09,1539.23,217.52,469.7,1.09,39.25,23.04,,0.48101,0.4015,,28.2354,122.0,1.8558,1.0,1.0,1.00141,18.835,3.6598,180.59,5.67e-05,16833.0
2021-03-05,367.408,1.15908,48751.71,1528.31,205.84,475.46,1.0535,39.25,23.04,,0.45649,0.4015,,28.3046,121.13,1.8266,1.0,1.0002,1.001345,18.692,3.76,180.3,5.67e-05,16750.0
2021-03-06,388.119,1.129,48882.2,1650.35,204.35,491.66,1.0512,39.25,23.04,,0.46318,0.4015,,28.5293,125.18,1.7955,1.0,1.0,1.001245,18.924,3.8749,182.85,5.67e-05,16936.0
2021-03-07,414.765,1.13042,50971.75,1726.16,208.99,490.99,1.1075,39.25,23.04,,0.46577,0.4015,,34.2736,130.11,1.8773,1.0,1.0,1.000495,19.492,4.1956,190.74,5.67e-05,17623.6
2021-03-08,437.608,1.11848,52375.17,1833.18,221.08,477.0,1.1565,39.25,23.04,,0.47441,0.4015,,33.2371,129.7,1.9065,1.0,0.9999,1.000928,19.393,4.4,191.9,5.67e-05,18088.0
2021-03-09,445.133,1.1972,54884.5,1870.51,225.16,501.77,1.1802,39.25,23.04,,0.48555,0.4015,,32.8789,137.82,2.1202,1.0,1.0001,1.00094,21.123,4.4658,203.98,5.67e-05,18991.7
2021-03-10,406.952,1.13261,55851.59,1795.12,220.19,461.64,1.1097,39.25,23.04,,0.46237,0.4015,,30.8942,139.76,2.0296,1.0,1.0001,1.000745,19.605,4.1455,200.23,5.67e-05,18698.9
2021-03-11,406.192,1.1243,57773.16,1825.78,221.11,465.33,1.0849,39.25,23.04,,0.45208,0.4015,,31.0093,152.08,1.9107,1.0,1.0001,1.000495,19.341,4.1303,201.47,5.67e-05,19000.9
2021-03-12,374.439,1.03207,57221.72,1766.1,222.85,433.58,1.0501,39.25,23.04,,0.43941,0.4015,,30.8939,145.27,1.736,1.0,1.0001,1.001501,18.566,3.9701,220.84,5.67e-05,18489.4
2021-03-13,414.966,1.1,61188.39,1922.35,239.46,465.15,1.1379,39.25,23.04,,0.458,0.4015,,32.4643,156.33,1.7934,1.0,0.9999,1.000995,19.366,4.1723,226.09,5.67e-05,19571.2
2021-03-14,380.762,1.05243,58968.31,1848.1,232.25,438.0,1.1187,39.25,23.04,,0.43989,0.4015,,30.6529,143.28,1.7312,1.0,0.9999,1.00211,18.45,3.929,214.11,5.67e-05,18933.0
2021-03-15,367.811,1.03103,55605.2,1793.48,221.88,431.65,1.1965,39.25,23.04,,0.43562,0.4015,,29.8061,135.04,1.7168,1.0,0.9999,1.00193,19.875,3.8335,200.82,5.67e-05,18245.1
2021-03-16,370.749,1.24924,56900.75,1805.12,229.92,431.8,1.2022,39.25,23.04,,0.45984,0.4015,,30.0538,139.41,1.7134,1.0,0.9999,1.001219,21.016,4.0445,201.64,5.67e-05,18784.3
2021-03-17,383.201,1.377,58912.97,1823.58,236.2,435.48,1.2895,39.25,23.04,,0.47013,0.4015,,31.3152,146.22,1.7191,1.0,1.0,1.001418,20.899,4.4096,206.04,5.67e-05,19631.0
2021-03-18,363.497,1.22925,57648.16,1776.08,228.04,428.69,1.2568,39.25,23.04,,0.46898,0.4015,,29.9991,142.93,1.692,1.0,1.0,1.001393,22.093,4.2657,199.65,5.67e-05,19291.6
